,linkscar,city,place,Brand,Brand_child,Car_Year,regional_specs,Tramsmission_Cars,Fuel_Cars,Car_Color,ConditionUsed,Kilometers_Cars,paint,body_condition,CarCustoms,CarLicense,CarInsurance,Payment_Method,additions,price
10,https://jo.opensooq.com/ar/search/188758083/%D9%85%D8%B7%D9%84%D9%88%D8%A8-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-slk-%D9%84%D9%84%D8%A8%D8%AF%D9%84-%D8%B9%D9%84%D9%89-%D8%A8%D9%83%D8%A8-f150,عمان,الدوار الخامس,مرسيدس بنز,SLK 200,2014,مواصفات خليجية,اوتوماتيك,بنزين,أسود,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['سنترلوك', 'بلوتوث', 'ABS', 'مدخل AUX/USB', 'أضوية زينون', 'أضوية LED', 'أكياس هوائية', 'كراسي مدفأة', 'كراسي جلد', 'حساسات اصطفاف', 'كاميرا خلفية', 'مكيف', 'دخول بدون مفتاح', 'مثبت سرعة', 'نظام ملاحة', 'شاشة لمس', 'مرايا كهربائية', 'فتحة']",
11,https://jo.opensooq.com/ar/search/188757911/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D8%A7-1-%D9%85%D9%88%D8%AF%D9%8A%D9%84-96-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,أخرى,كيا,سيفيا,1996,مواصفات أخرى,يدوي/عادي,بنزين,أخضر,مستعمل,"٢٠٠,٠٠٠+",أعيد دهانها جزئياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'سنترلوك']",2500.0
12,https://jo.opensooq.com/ar/search/188757851/%D9%83%D9%8A%D8%A7-%D8%A3%D9%88%D8%A8%D8%AA%D9%8A%D9%85%D8%A7-2017-ex-full-%D9%86%D9%82%D8%AF%D8%A7-%D8%A7%D9%88-%D8%A8%D8%AF%D9%81%D8%B9%D8%A9-5500%D8%AF-%D8%B9%D8%A7%D9%84%D9%87%D9%88%D9%8A%D8%A9,عمان,الجاردنز,كيا,أوبتيما K5,2017,مواصفات أمريكية,اوتوماتيك,هايبرد,أبيض,مستعمل,"٥٠,٠٠٠ - ٥٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
13,https://jo.opensooq.com/ar/search/188757713/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D9%83%D8%B1%D9%88%D8%B2-2012-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84,عمان,ابو علندا,شيفروليه,كروز,2012,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",7500.0
14,https://jo.opensooq.com/ar/search/188757573/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA%D9%88-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2011,عمان,المدينة الرياضية,كيا,سيراتو,2011,مواصفات أخرى,اوتوماتيك,بنزين,أسود,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",9400.0
15,https://jo.opensooq.com/ar/search/188757537/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%AA%D8%B1%D8%A7%D9%81%D8%B1%D8%B32009,عمان,ضاحية الاقصى,شيفروليه,ترافرس,2009,مواصفات خليجية,اوتوماتيك,بنزين,فضي,مستعمل,"٢٠٠,٠٠٠+",أعيد دهانها جزئياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'نظام ملاحة', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'ABS']",6650.0
16,https://jo.opensooq.com/ar/search/188757455/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%AC%D8%A7%D9%84%D9%86%D8%AA-2004,عمان,مرج الحمام,ميتسوبيشي,جالنت,2004,مواصفات يابانية,اوتوماتيك,بنزين,فضي,مستعمل,٠,أعيد دهانها كلياً,تعرضت لحادث (أضرار جسيمة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مكيف', 'حساسات اصطفاف', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",5750.0
17,https://jo.opensooq.com/ar/search/188757249/gmc-%D8%AC%D9%85%D8%B3-%D8%B3%D8%A7%D8%AA%D8%B1%D9%88%D9%86-2009,عمان,الظهير,ساتورن,فيو,2009,مواصفات أمريكية,اوتوماتيك,هايبرد,خمري,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",9500.0
18,https://jo.opensooq.com/ar/search/188757195/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%8A%D9%86%D8%B2-1996,عمان,الجبيهة,مرسيدس بنز,E 200,1996,مواصفات أوروبية,اوتوماتيك,بنزين,بيج,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,أخرى,مجمركة,غير مرخصة,غير مؤمنّة,كاش أو أقساط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'سنترلوك']",5000.0
19,https://jo.opensooq.com/ar/search/188757005/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D8%B1%D8%A7%D9%81-%D9%81%D9%88%D8%B1-rav4-%D9%86%D9%82%D8%AF%D8%A7-%D8%A7%D9%88%D8%A8%D8%AF%D9%81%D8%B9%D8%A9-8500%D8%AF-%D8%B9%D8%A7%D9%84%D9%87%D9%88%D9%8A%D8%A9,عمان,الجاردنز,تويوتا,راف فور,2019,مواصفات خليجية,اوتوماتيك,هايبرد,رمادي,مستعمل,"٢٠,٠٠٠ - ٢٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",7500.0
20,https://jo.opensooq.com/ar/search/188756973/%D9%83%D9%8A%D8%A7-%D8%B3%D9%81%D9%8A%D8%A7-97,عمان,الجاردنز,كيا,سيفيا,1997,مواصفات أخرى,يدوي/عادي,بنزين,خمري,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",أعيد دهانها جزئياً,تعرضت لحادث (أضرار جسيمة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'كاميرا خلفية', 'بلوتوث', 'ABS', 'سنترلوك']",2600.0
21,https://jo.opensooq.com/ar/search/188756809/%D9%81%D9%88%D8%B1%D8%AF-%D9%81%D9%8A%D9%88%D8%AC%D9%86-2017,عمان,خربة السوق,فورد,فيوجن,2017,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,"٢٠٠,٠٠٠+",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
22,https://jo.opensooq.com/ar/search/188756781/%D8%A7%D9%83%D9%86%D8%B3%D8%AA-94-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7,عمان,أخرى,هيونداي,أكسنت,1994,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,['سنترلوك'],1500.0
23,https://jo.opensooq.com/ar/search/188756241/%D9%83%D9%8A%D8%A7-%D8%B1%D9%8A%D9%88-%D9%85%D8%AA%D9%88%D8%B1-1600cc,عمان,عرجان,كيا,ريو,2006,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,"١٥٠,٠٠٠ - ١٥٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['أكياس هوائية', 'بلوتوث', 'ABS', 'سنترلوك']",6900.0
24,https://jo.opensooq.com/ar/search/188756205/%D9%84%D9%8A%D8%AC%D8%B2%D8%B3-ct-f-sport-2015-%D9%84%D9%85-%D9%8A%D8%AA%D9%85-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-%D9%84%D8%B9%D8%AF%D9%85-%D8%A7%D9%84%D9%85%D8%B5%D8%AF%D8%A7%D9%82%D9%8A%D8%A9,عمان,الجبيهة,لكزس,CT,2015,مواصفات أمريكية,اوتوماتيك,هايبرد,أبيض,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أضوية LED', 'أكياس هوائية', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'مرايا كهربائية']",17000.0
25,https://jo.opensooq.com/ar/search/188755497/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D9%84%D9%81-%D9%85%D9%88%D8%AF%D9%8A%D9%84-84%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83,عمان,ابو علندا,مرسيدس بنز,اخرى,1984,مواصفات أخرى,اوتوماتيك,بنزين,أبيض,مستعمل,"٢٠٠,٠٠٠+",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'كراسي جلد']",2100.0
26,https://jo.opensooq.com/ar/search/188755485/%D8%AC%D8%A7%D9%83%D9%88%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-2005-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84,عمان,عبدون,جاكوار,S-Type,2005,مواصفات أخرى,اوتوماتيك,بنزين,أسود,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",8000.0
27,https://jo.opensooq.com/ar/search/188755431/%D8%B4%D9%8A%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87-%D8%AA%D8%B1%D9%8A%D9%84-%D8%A8%D9%84%D9%8A%D8%B2%D8%B1-2008-%D9%85%D8%A7%D9%84%D9%83-%D9%88%D8%A7%D8%AD%D8%AF-%D9%84%D9%88%D9%86-%D8%B3%D9%84%D9%81%D8%B1,عمان,الرابية,شيفروليه,تريل بليزر,2008,مواصفات أمريكية,اوتوماتيك,بنزين,رمادي,مستعمل,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'ABS', 'سنترلوك']",8500.0
28,https://jo.opensooq.com/ar/search/188755309/mazda-zoom3,عمان,الفحيص,مازدا,3,2017,مواصفات خليجية,اوتوماتيك,بنزين,فضي,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'ABS', 'بلوتوث', 'سنترلوك']",12700.0
29,https://jo.opensooq.com/ar/search/188755161/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%8A%D9%88%D9%86%D9%83-2020,عمان,المدينة الرياضية,هيونداي,ايونيك,2020,مواصفات أخرى,اوتوماتيك,هايبرد,رمادي,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
30,https://jo.opensooq.com/ar/search/188754995/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3c2008%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D9%87,عمان,ام اذينة,مرسيدس بنز,C 180,2008,مواصفات أوروبية,اوتوماتيك,بنزين,رمادي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مثبت سرعة', 'نظام ملاحة', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",15500.0
31,https://jo.opensooq.com/ar/search/188754779/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA%D9%88-%D9%83%D9%88%D8%B1%D9%8A-2019-k3-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A-%D8%AC%D8%AF%D8%A7,عمان,طبربور,كيا,K3,2019,مواصفات أخرى,اوتوماتيك,بنزين,أبيض,مستعمل,"٤٠,٠٠٠ - ٤٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",15200.0
32,https://jo.opensooq.com/ar/search/188754275/%D8%A7%D9%88%D8%A8%D9%84-%D8%A7%D9%86%D8%B3%D9%8A%D8%AC%D9%86%D9%8A%D8%A7-2017-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,ابو نصير,أوبل,انسيغنيا,2017,مواصفات أخرى,اوتوماتيك,بنزين,رمادي,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'حساسات اصطفاف', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'أضوية LED', 'سنترلوك', 'ABS', 'شاشة لمس']",
33,https://jo.opensooq.com/ar/search/188754263/%D8%A7%D9%88%D8%A8%D9%84-%D9%85%D9%88%D9%83%D8%A7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2017,عمان,المدينة الرياضية,أوبل,أخرى,2017,مواصفات خليجية,اوتوماتيك,بنزين,أسود,مستعمل,"٤٠,٠٠٠ - ٤٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,غير مجمركة,غير مرخصة,غير مؤمنّة,كاش أو أقساط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
34,https://jo.opensooq.com/ar/search/188754155/ford-f150-2015-platinum-4-4-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84-%D8%A7%D8%B9%D9%84%D9%89-%D8%B5%D9%86%D9%81,عمان,ابو علندا,فورد,F-150,2015,مواصفات أمريكية,اوتوماتيك,بنزين,خمري,مستعمل,"٧٠,٠٠٠ - ٧٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
35,https://jo.opensooq.com/ar/search/188754115/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA%D9%88-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2017,عمان,المدينة الرياضية,كيا,سيراتو,2017,مواصفات خليجية,اوتوماتيك,بنزين,أزرق,مستعمل,"٨٠,٠٠٠ - ٨٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,غير مجمركة,غير مرخصة,غير مؤمنّة,كاش أو أقساط,"['مرايا كهربائية', 'مكيف', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",
36,https://jo.opensooq.com/ar/search/188753987/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D9%83-2006-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84,عمان,أخرى,هوندا,سيفيك,2006,مواصفات أخرى,اوتوماتيك,بنزين,أسود,مستعمل,"١٧٠,٠٠٠ - ١٧٩,٩٩٩",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",8900.0
37,https://jo.opensooq.com/ar/search/188753803/%D9%83%D9%8A%D8%A7-%D8%B1%D9%8A%D9%88-2013-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,رجم عميش,كيا,ريو,2013,مواصفات أخرى,اوتوماتيك,بنزين,أسود,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'سنترلوك', 'ABS', 'شاشة لمس', 'نظام ملاحة', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث']",8300.0
