,linkscar,city,place,Brand,Brand_child,Car_Year,regional_specs,Tramsmission_Cars,Fuel_Cars,Car_Color,ConditionUsed,Kilometers_Cars,paint,body_condition,CarCustoms,CarLicense,CarInsurance,Payment_Method,additions,price
11,https://jo.opensooq.com/ar/search/188167791/%D8%A8%D9%8A%D8%B9-%D9%85%D8%B3%D8%AA%D8%B9%D8%AC%D9%84-%D9%82%D8%A7%D9%87%D8%B1-%D8%B3%D8%A7%D8%A8-%D9%83%D8%A7%D8%B4-%D9%81%D9%83%D8%AA%D9%88%D8%B1-%D8%B5%D9%86%D9%81-95%D9%85%D9%88%D8%AF%D9%8A%D9%84-2003-%D9%85%D8%AD%D8%AF%D8%AB%D9%87-2005,عمان,ابو علندا,ساب,95,2003,مواصفات أوروبية,اوتوماتيك,بنزين,أسود,مستعمل,٠,أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'مثبت سرعة', 'مكيف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",3500.0
12,https://jo.opensooq.com/ar/search/188167425/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%81%D8%A7%D9%86%D8%AA%D9%8A-2017-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,الياسمين,هيونداي,افانتي,2017,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف']",
13,https://jo.opensooq.com/ar/search/188166915/%D8%A8%D8%A7%D8%B5-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-2006-%D8%B4%D8%B5%D9%8A-%D9%88%D8%B3%D8%B7-111,عمان,طبربور,مرسيدس بنز,فيتو 111,2006,مواصفات أخرى,يدوي/عادي,ديزل,أخضر,مستعمل,"٢٠٠,٠٠٠+",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['شاشة لمس'],
14,https://jo.opensooq.com/ar/search/188166791/%D8%AA%D9%83%D8%B3%D9%8A-%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B7%D8%A8%D8%B9%D8%A9-%D8%AD%D8%B1%D8%A9-%D8%B9%D9%85%D8%A7%D9%86,عمان,ماركا,هيونداي,النترا,2018,مواصفات أخرى,اوتوماتيك,بنزين,أصفر,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أعيد دهانها كلياً,أخرى,غير مجمركة,غير مرخصة,تأمين إلزامي,كاش فقط,['مكيف'],43000.0
15,https://jo.opensooq.com/ar/search/188166501/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7-cx-30-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2023,عمان,المدينة الرياضية,مازدا,CX-30,2023,مواصفات خليجية,اوتوماتيك,هايبرد,خمري,جديد,٠,الدهان الأصلي,ممتازة بدون حوادث,غير مجمركة,غير مرخصة,غير مؤمنّة,كاش أو أقساط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
16,https://jo.opensooq.com/ar/search/188166201/%D9%87%D8%A7%D9%8A%D9%84%D9%88%D9%83%D8%B3-%D8%AF%D8%A8%D9%84-%D9%83%D8%A7%D8%A8%D9%8A%D9%86-1992-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,ماركا,تويوتا,هيلوكس,1992,مواصفات يابانية,يدوي/عادي,ديزل,أبيض,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['مكيف'],4500.0
17,https://jo.opensooq.com/ar/search/188165811/%D8%A8%D8%B3%D9%85-%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86-%D8%A7%D9%84%D8%B1%D8%AD%D9%8A%D9%85,عمان,اليرموك,فورد,فيوجن,2013,مواصفات أمريكية,اوتوماتيك,هايبرد,أبيض,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['شاشة لمس', 'مرايا كهربائية', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",13500.0
18,https://jo.opensooq.com/ar/search/188165773/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D9%84%D8%A7%D9%86%D8%B3%D8%B1-1998,عمان,ماركا,ميتسوبيشي,لانسر,1998,مواصفات خليجية,يدوي/عادي,بنزين,أبيض,مستعمل,"٣٠,٠٠٠ - ٣٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'كراسي جلد', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",4250.0
19,https://jo.opensooq.com/ar/search/188165413/%D8%A7%D9%88%D8%A8%D8%AA%D9%8A%D9%85%D8%A7-k52014,عمان,حي نزال,كيا,أوبتيما K5,2014,مواصفات أخرى,اوتوماتيك,هايبرد,أبيض,مستعمل,"١٧٠,٠٠٠ - ١٧٩,٩٩٩",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'بلوتوث', 'ABS', 'سنترلوك', 'مدخل AUX/USB']",14500.0
20,https://jo.opensooq.com/ar/search/188164965/%D9%81%D9%88%D8%B1%D8%AF-%D9%81%D9%8A%D9%88%D8%AC%D9%86-17se,عمان,ماركا,فورد,فيوجن,2017,مواصفات أمريكية,اوتوماتيك,هايبرد,أبيض,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",15500.0
21,https://jo.opensooq.com/ar/search/188164675/gle-450-amg-kit-2019,عمان,الدوار السابع,مرسيدس بنز,GLE 450 AMG,2019,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,"٣٠,٠٠٠ - ٣٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",78000.0
22,https://jo.opensooq.com/ar/search/188164393/%D9%81%D9%88%D8%B1%D8%AF-%D8%B3%D9%83%D9%8A%D8%A8-2008-%D9%81%D9%84-%D9%84%D9%8A%D9%85%D9%8A%D8%AA%D8%AF-%D9%83%D9%84%D9%8A%D9%86-%D8%AA%D8%A7%D9%8A%D8%AA%D9%84,عمان,وادي السير,فورد,اسكايب,2008,مواصفات أمريكية,اوتوماتيك,هايبرد,أخضر,مستعمل,"٣٠,٠٠٠ - ٣٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'بلوتوث', 'ABS', 'سنترلوك']",15000.0
23,https://jo.opensooq.com/ar/search/188164281/%D9%85%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%A7%D9%88%D8%AA%D9%84%D8%A7%D9%86%D8%AF%D8%B1-2016,عمان,القويسمة,ميتسوبيشي,آوتلاندر,2016,مواصفات خليجية,اوتوماتيك,بنزين,رمادي,مستعمل,"١٢٠,٠٠٠ - ١٢٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",18500.0
24,https://jo.opensooq.com/ar/search/188164235/%D8%A7%D9%88%D8%A8%D9%84-%D9%83%D8%A7%D8%AF%D9%8A%D8%AA-88,عمان,سحاب,أوبل,كاديت,1988,مواصفات أخرى,يدوي/عادي,بنزين,أحمر,مستعمل,٠,أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['سنترلوك'],1700.0
25,https://jo.opensooq.com/ar/search/188164193/audi-a3-2004-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84-7-%D8%AC%D9%8A%D8%AF,عمان,شارع الجامعة,أودي,A3,2004,مواصفات أوروبية,يدوي/عادي,بنزين,أزرق,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",أعيد دهانها جزئياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['فتحة', 'مرايا كهربائية', 'مكيف', 'أكياس هوائية', 'أضوية LED', 'ABS', 'سنترلوك']",6900.0
26,https://jo.opensooq.com/ar/search/188163991/%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D9%83%D8%B3%D9%8A%D9%84-%D9%85%D9%88%D8%AF%D9%8A%D9%84-91-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%83%D8%A7%D8%B4-%D9%81%D9%82%D8%B7,عمان,ضاحية الامير حسن,هيونداي,إكسيل,1991,مواصفات أخرى,يدوي/عادي,بنزين,رمادي,مستعمل,"٢٠٠,٠٠٠+",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'سنترلوك']",1850.0
27,https://jo.opensooq.com/ar/search/188163831/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-h-1,عمان,خلدا,هيونداي,H-1 ستاريكس,2016,مواصفات أخرى,يدوي/عادي,بنزين,أبيض,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['مرايا كهربائية', 'مكيف', 'حساسات اصطفاف', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",11000.0
28,https://jo.opensooq.com/ar/search/188163319/%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2006-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D9%87-%D9%84%D8%A7%D8%AA%D8%AD%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D9%89-%D8%B5%D9%8A%D8%A7%D9%86%D9%87-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D9%87-%D8%A7%D8%B1%D8%A8%D8%B9-%D8%AC%D9%8A%D8%AF,عمان,ناعور,هيونداي,النترا,2006,مواصفات أمريكية,اوتوماتيك,بنزين,فضي,مستعمل,"١٦٠,٠٠٠ - ١٦٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'نظام ملاحة', 'مثبت سرعة', 'حساسات اصطفاف', 'كراسي مدفأة', 'أضوية LED', 'كاميرا خلفية', 'كراسي جلد', 'مكيف', 'ABS', 'بلوتوث']",6200.0
29,https://jo.opensooq.com/ar/search/188163099/%D8%A8%D9%88%D8%B2-%D9%86%D9%85%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,ابو علندا,بي ام دبليو,320,1990,مواصفات يابانية,يدوي/عادي,بنزين,تركواز,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'دخول بدون مفتاح', 'كراسي جلد', 'أضوية زينون', 'مدخل AUX/USB', 'سنترلوك']",4500.0
30,https://jo.opensooq.com/ar/search/188162593/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%B3%D9%8A%D8%AA%D8%A7%D9%86-2016,عمان,شارع المدينة,مرسيدس بنز,اخرى,2016,مواصفات أوروبية,يدوي/عادي,ديزل,أبيض,مستعمل,"٢٠٠,٠٠٠+",أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'حساسات اصطفاف', 'ABS', 'سنترلوك']",8500.0
31,https://jo.opensooq.com/ar/search/188162577/sec-500-%D8%AA%D9%85%D8%B3%D8%A7%D8%AD,عمان,خلدا,مرسيدس بنز,SEC 500,1988,مواصفات أوروبية,اوتوماتيك,بنزين,أسود,مستعمل,"٢٠٠,٠٠٠+",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مكيف', 'كراسي جلد']",6500.0
32,https://jo.opensooq.com/ar/search/188161901/%D9%85%D8%B7%D9%84%D9%88%D8%A8-%D8%A7%D9%83%D8%B3%D9%86%D8%AA-%D8%AF%D9%81%D8%B9%D8%A9-500-%D8%A7%D9%88%D8%AA%D9%85%D8%A7%D8%AA%D9%8A%D9%83,عمان,طبربور,هيونداي,أكسنت,1998,مواصفات أخرى,اوتوماتيك,بنزين,أبيض,جديد,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,أقساط فقط,['بلوتوث'],
33,https://jo.opensooq.com/ar/search/188161627/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D9%85%D9%88%D8%B1%D8%A7%D9%86%D9%88-2005,عمان,ماركا,نيسان,مورانو,2005,مواصفات خليجية,اوتوماتيك,بنزين,ذهبي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",6000.0
34,https://jo.opensooq.com/ar/search/188161505/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D9%84%D9%88%D9%86-%D8%B4%D9%85%D8%A8%D8%A7%D9%86%D9%8A-2003,عمان,صافوط,مرسيدس بنز,اخرى,2003,مواصفات أخرى,اوتوماتيك,بنزين,بيج,مستعمل,"١,٠٠٠ - ٩,٩٩٩",الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'ABS', 'بلوتوث', 'سنترلوك']",10300.0
35,https://jo.opensooq.com/ar/search/188161361/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A7%D8%AA%D9%88%D8%B3-1998-%D9%83%D8%A7%D8%B4-%D8%A3%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7,عمان,راس العين,هيونداي,أتوس,1998,مواصفات أخرى,يدوي/عادي,بنزين,أسود,مستعمل,٠,أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['سنترلوك', 'ABS', 'مدخل AUX/USB', 'كراسي جلد']",
36,https://jo.opensooq.com/ar/search/188160967/%D9%83%D9%8A%D8%A7-%D8%B3%D9%8A%D9%84%D9%8A%D8%A7-95,عمان,سحاب,كيا,سيفيا,1995,مواصفات أخرى,يدوي/عادي,بنزين,أخضر,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أعيد دهانها كلياً,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,['سنترلوك'],
37,https://jo.opensooq.com/ar/search/188160639/2018-%D9%81%D9%88%D8%B1%D8%AF-f-150-%D9%83%D9%8A%D9%86%D8%AC-%D8%B1%D8%A7%D9%86%D8%B4,عمان,عرجان,فورد,F-150,2018,مواصفات أمريكية,اوتوماتيك,بنزين,ذهبي,مستعمل,"٣٠,٠٠٠ - ٣٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",32500.0
38,https://jo.opensooq.com/ar/search/188160629/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A5%D9%84%D9%86%D8%AA%D8%B1%D8%A7-hd-2009-%D8%AA%D9%88%D8%A8-%D9%86%D8%B8%D8%A7%D9%81%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%88-%D9%84%D9%84%D8%A8%D8%AF%D9%84-%D8%A8%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D8%B3%D8%B9%D8%B1-%D8%A7%D9%82%D9%84,عمان,جبل الزهور,هيونداي,النترا,2009,مواصفات أخرى,يدوي/عادي,بنزين,رمادي,مستعمل,"٢٠٠,٠٠٠+",أعيد دهانها جزئياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['شاشة لمس', 'نظام ملاحة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",7500.0
