,linkscar,city,place,Brand,Brand_child,Car_Year,regional_specs,Tramsmission_Cars,Fuel_Cars,Car_Color,ConditionUsed,Kilometers_Cars,paint,body_condition,CarCustoms,CarLicense,CarInsurance,Payment_Method,additions,price
10,https://jo.opensooq.com/ar/search/188580005/%D9%83%D9%8A%D8%A7-%D8%B1%D9%8A%D9%88-2017-%D9%81%D8%AD%D8%B5-7-%D8%AC%D9%8A%D8%AF-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%83%D8%A7%D8%B4-%D8%A3%D9%88-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7,عمان,الجاردنز,كيا,ريو,2017,مواصفات خليجية,اوتوماتيك,بنزين,أبيض,مستعمل,"٤٠,٠٠٠ - ٤٩,٩٩٩",الدهان الأصلي,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش أو أقساط,"['شاشة لمس', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'سنترلوك', 'ABS', 'بلوتوث', 'مدخل AUX/USB']",10800.0
11,https://jo.opensooq.com/ar/search/188579985/dodge-nitro-2011,عمان,العبدلي,دودج,نيترو,2011,مواصفات أمريكية,اوتوماتيك,بنزين,أحمر,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['شاشة لمس', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",10500.0
12,https://jo.opensooq.com/ar/search/188579687/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7-%D8%A7%D9%85%D8%B1%D9%8A%D9%83%D9%8A,عمان,ضاحية النخيل,هيونداي,سوناتا,2011,مواصفات أمريكية,اوتوماتيك,هايبرد,أسود,مستعمل,"١٣٠,٠٠٠ - ١٣٩,٩٩٩",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'أكياس هوائية', 'أضوية زينون', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",9400.0
13,https://jo.opensooq.com/ar/search/188579653/%D8%A8%D9%83%D8%A8-%D9%83%D9%8A%D8%A7-%D8%A8%D9%86%D8%AC%D9%88-%D9%86%D8%AE%D8%A8-%D8%A7%D9%88%D9%84-%D8%AF%D8%A8%D9%84-%D9%83%D8%A8%D9%8A%D9%86-%D8%AD%D8%B1%D8%A9-2015,عمان,طبربور,كيا,بنجو,2015,مواصفات أخرى,يدوي/عادي,ديزل,أبيض,مستعمل,٠,أخرى,أخرى,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",
14,https://jo.opensooq.com/ar/search/188579621/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D8%A8%D9%88%D8%B1%D8%AA%D8%B1-%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%862014,عمان,الكمالية,هيونداي,بورتر,2014,مواصفات أخرى,يدوي/عادي,ديزل,أزرق,مستعمل,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['سنترلوك', 'مرايا كهربائية', 'مكيف', 'كراسي جلد', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS']",10200.0
15,https://jo.opensooq.com/ar/search/188579593/mercedes-cla-45-amg-2019,عمان,الكمالية,مرسيدس بنز,CLA 45 AMG,2019,مواصفات أمريكية,اوتوماتيك,بنزين,أسود,مستعمل,"٤٠,٠٠٠ - ٤٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS']",46500.0
16,https://jo.opensooq.com/ar/search/188579581/%D8%AC%D9%8A%D8%A8-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D8%B3-%D8%A7%D8%B3%D9%88%D8%AF-%D9%85%D9%84%D9%88%D9%83%D9%8A-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%84%D9%82%D8%B7%D8%A9,عمان,العبدلي,جيب,شيروكى,2019,مواصفات أمريكية,اوتوماتيك,بنزين,أسود,مستعمل,"٢٠,٠٠٠ - ٢٩,٩٩٩",أعيد دهانها جزئياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين شامل,كاش أو أقساط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",22900.0
17,https://jo.opensooq.com/ar/search/188579425/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A-%D9%83%D9%88%D9%86%D8%A7-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2019-%D9%81%D9%84-%D8%B9%D8%AF%D8%A7-%D8%A7%D9%84%D9%81%D8%AA%D8%AD%D8%A9-%D8%A3%D9%82%D8%B3%D8%A7%D8%B7-%D8%B9%D9%84%D9%89-%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D9%87%D9%88%D9%8A%D8%A9,عمان,ضاحية الرشيد,هيونداي,كونا,2017,مواصفات أوروبية,اوتوماتيك,كهربائي,رمادي,مستعمل,"٩٠,٠٠٠ - ٩٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش أو أقساط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",3500.0
18,https://jo.opensooq.com/ar/search/188579135/%D8%AC%D8%A7%D9%83%D9%88%D8%B1-fx16-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%83%D9%84%D8%A7%D8%B3%D9%83,عمان,شارع الجامعة,جاكوار,XF,1988,مواصفات أخرى,اوتوماتيك,بنزين,خمري,مستعمل,"١١٠,٠٠٠ - ١١٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف']",
19,https://jo.opensooq.com/ar/search/188578919/%D8%A8%D9%8A%D8%AC%D9%88-207-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,تلاع العلي,بيجو,207,2008,مواصفات خليجية,يدوي/عادي,بنزين,رمادي,مستعمل,٠,الدهان الأصلي,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مكيف', 'أكياس هوائية', 'سنترلوك']",4800.0
20,https://jo.opensooq.com/ar/search/188578731/%D8%AC%D9%8A%D8%A8-%D8%B1%D9%83%D8%B3%D8%AA%D9%88%D9%86-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2002,عمان,صويلح,سانغ يونغ,ريكستون,2002,مواصفات يابانية,اوتوماتيك,بنزين,أخضر,مستعمل,"١٤٠,٠٠٠ - ١٤٩,٩٩٩",أعيد دهانها جزئياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'مدخل AUX/USB', 'بلوتوث', 'سنترلوك']",5500.0
21,https://jo.opensooq.com/ar/search/188578715/%D8%AF%D8%A7%D9%8A%D9%88-%D8%BA%D8%B1%D9%81%D9%87-%D9%86%D8%B6%D9%8A%D9%81%D9%87-%D8%AC%D8%AF%D8%A7-%D8%AF%D9%87%D8%A7%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%85%D8%A7%D8%AA%D9%88%D8%B1-%D9%88-%D8%AC%D9%8A%D8%B1-%D9%81%D8%AD%D8%B5-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D9%87-%D9%85%D8%B4-%D8%A8%D8%AD%D8%A7%D8%AC%D9%87-%D9%84%D8%A7%D8%B4%D9%8A-%D9%86%D9%87%D8%A7%D8%A6%D9%8A,عمان,اليرموك,دايو,لانوس,1999,مواصفات أخرى,يدوي/عادي,بنزين,أخضر,مستعمل,"١٧٠,٠٠٠ - ١٧٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'دخول بدون مفتاح', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'سنترلوك']",2350.0
22,https://jo.opensooq.com/ar/search/188578213/bmw-f10-528i-2014,عمان,ضاحية الحاج حسن,بي ام دبليو,528,2014,مواصفات أخرى,اوتوماتيك,بنزين,رمادي,مستعمل,"١٩٠,٠٠٠ - ١٩٩,٩٩٩",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED']",26000.0
23,https://jo.opensooq.com/ar/search/188578211/%D8%A8%D8%A7%D8%B5-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-%D9%81%D9%8A%D8%AA%D9%88-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,المدينة الرياضية,مرسيدس بنز,فيتو,2000,مواصفات أخرى,يدوي/عادي,ديزل,فضي,مستعمل,٠,أعيد دهانها جزئياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مكيف', 'مدخل AUX/USB']",3500.0
24,https://jo.opensooq.com/ar/search/188578175/0795551493,عمان,المقابلين,مرسيدس بنز,E 200,1999,مواصفات أوروبية,اوتوماتيك,بنزين,تركواز,مستعمل,"١٤٠,٠٠٠ - ١٤٩,٩٩٩",أخرى,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'فتحة', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",7500.0
25,https://jo.opensooq.com/ar/search/188578153/%D9%85%D9%8A%D8%AA%D8%B3%D9%88%D8%A8%D9%8A%D8%B4%D9%8A-%D8%AC%D8%A7%D9%84%D9%86%D8%AA-%D8%AA%D9%88%D9%88%D9%88%D9%88%D8%A8-%D9%86%D8%B8%D8%A7%D9%81%D8%A9-2006-%D8%A7%D8%AE%D8%B1-%D9%82%D8%B5%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A-%D8%AC%D8%AF%D8%A7%D8%A7%D8%A7%D8%A7,عمان,مرج الحمام,ميتسوبيشي,جالنت,2006,مواصفات خليجية,اوتوماتيك,بنزين,أبيض,مستعمل,"١,٠٠٠ - ٩,٩٩٩",أعيد دهانها كلياً,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['سنترلوك', 'ABS', 'أضوية زينون', 'أضوية LED', 'أكياس هوائية', 'حساسات اصطفاف', 'مكيف', 'دخول بدون مفتاح', 'مرايا كهربائية']",5300.0
26,https://jo.opensooq.com/ar/search/188578011/%D8%B4%D8%A7%D9%86%D8%AC%D8%A7%D9%86-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2023,عمان,الدوار السابع,شانجان,إيدو,2023,مواصفات أخرى,اوتوماتيك,بنزين,أسود,جديد,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين شامل,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'مدخل AUX/USB', 'أضوية زينون', 'بلوتوث', 'ABS', 'سنترلوك']",
27,https://jo.opensooq.com/ar/search/188577997/%D9%83%D9%8A%D8%A7-%D8%A8%D9%86%D8%AC%D9%88-2016-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,خربة السوق,كيا,بنجو,2016,مواصفات أخرى,يدوي/عادي,ديزل,أبيض,مستعمل,٠,الدهان الأصلي,ممتازة بدون حوادث,مجمركة,غير مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",12700.0
28,https://jo.opensooq.com/ar/search/188577831/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7-%D8%B2%D9%88%D9%85-3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-2017-%D9%88%D8%A7%D8%B1%D8%AF-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D8%A9-%D8%A7%D8%B9%D9%84%D9%89-%D8%B5%D9%86%D9%81,عمان,المدينة الرياضية,مازدا,3,2017,مواصفات أخرى,اوتوماتيك,بنزين,فضي,مستعمل,"٦٠,٠٠٠ - ٦٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'دخول بدون مفتاح', 'أكياس هوائية', 'أضوية LED']",14500.0
29,https://jo.opensooq.com/ar/search/188577749/%D9%83%D9%8A%D8%A7-%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%AC-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D8%A9,عمان,الجويدة,كيا,سبورتاج,1996,مواصفات أخرى,اوتوماتيك,بنزين,أزرق,مستعمل,"٣٠,٠٠٠ - ٣٩,٩٩٩",أعيد دهانها كلياً,جيد (عيوب بسيطة في البودي),مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'مكيف', 'مدخل AUX/USB', 'بلوتوث', 'ABS', 'سنترلوك']",2500.0
30,https://jo.opensooq.com/ar/search/188577661/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7-%D9%83%D8%A7%D9%85%D8%B1%D9%8A-2007%D9%81%D9%84-%D8%A7%D9%84%D9%81-%D9%81%D8%AD%D8%B5-%D9%83%D8%A7%D9%85%D9%84-%D8%AF%D9%87%D8%A7%D9%86-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9,عمان,البنيات,تويوتا,كامري,2007,مواصفات أخرى,اوتوماتيك,هايبرد,ذهبي,مستعمل,"١٠٠,٠٠٠ - ١٠٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'مكيف', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'أضوية زينون', 'مدخل AUX/USB', 'سنترلوك', 'ABS']",10700.0
31,https://jo.opensooq.com/ar/search/188577605/range-rover-vogue-autobiography-2019-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D8%A9,عمان,وادي صقرة,لاند روفر,رنج روفر فوج,2019,مواصفات أوروبية,اوتوماتيك,هايبرد - Plug-in,أزرق,مستعمل,"١٠,٠٠٠ - ١٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['فتحة', 'مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'دخول بدون مفتاح', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'سنترلوك', 'ABS', 'بلوتوث', 'مدخل AUX/USB', 'أضوية زينون', 'أضوية LED']",
32,https://jo.opensooq.com/ar/search/188577247/%D9%81%D9%88%D8%B1%D8%AF-%D9%85%D9%88%D8%B3%D8%AA%D8%A7%D9%86%D8%AC-2005,عمان,الجويدة,فورد,موستانج,2005,مواصفات أمريكية,اوتوماتيك,بنزين,أبيض,مستعمل,"١٧٠,٠٠٠ - ١٧٩,٩٩٩",أعيد دهانها جزئياً,أخرى,مجمركة,غير مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'كراسي جلد', 'ABS', 'سنترلوك', 'بلوتوث', 'مدخل AUX/USB', 'أكياس هوائية']",8800.0
33,https://jo.opensooq.com/ar/search/188577117/%D9%83%D9%8A%D8%A7-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A-k3-2019-%D9%84%D9%84%D8%A8%D9%8A%D8%B9,عمان,خلدا,كيا,K3,2019,مواصفات أخرى,اوتوماتيك,بنزين,فضي,مستعمل,"٧٠,٠٠٠ - ٧٩,٩٩٩",الدهان الأصلي,ممتازة بدون حوادث,مجمركة,مرخصة,تأمين إلزامي,كاش فقط,"['مرايا كهربائية', 'شاشة لمس', 'نظام ملاحة', 'مثبت سرعة', 'مكيف', 'كاميرا خلفية', 'حساسات اصطفاف', 'كراسي جلد', 'كراسي مدفأة', 'أكياس هوائية', 'أضوية LED', 'بلوتوث', 'مدخل AUX/USB', 'ABS', 'سنترلوك']",14800.0
